suicides,age,period,cohort,sex,country
241,44,2001,1957,female,Hungary
38,30,2001,1971,female,Hungary
31,20,2001,1981,female,Hungary
3,10,2001,1991,male,Hungary
1,10,2001,1991,female,Hungary
254,75,2002,1927,male,Hungary
997,44,2002,1958,male,Hungary
582,64,2002,1938,male,Hungary
149,75,2002,1927,female,Hungary
232,30,2002,1972,male,Hungary
248,44,2002,1958,female,Hungary
123,20,2002,1982,male,Hungary
181,64,2002,1938,female,Hungary
41,30,2002,1972,female,Hungary
25,20,2002,1982,female,Hungary
4,10,2002,1992,male,Hungary
3,10,2002,1992,female,Hungary
236,75,2003,1928,male,Hungary
645,64,2003,1939,male,Hungary
939,44,2003,1959,male,Hungary
159,75,2003,1928,female,Hungary
231,30,2003,1973,male,Hungary
214,64,2003,1939,female,Hungary
211,44,2003,1959,female,Hungary
101,20,2003,1983,male,Hungary
33,30,2003,1973,female,Hungary
23,20,2003,1983,female,Hungary
8,10,2003,1993,male,Hungary
0,10,2003,1993,female,Hungary
262,75,2004,1929,male,Hungary
933,44,2004,1960,male,Hungary
543,64,2004,1940,male,Hungary
146,75,2004,1929,female,Hungary
233,30,2004,1974,male,Hungary
243,44,2004,1960,female,Hungary
198,64,2004,1940,female,Hungary
111,20,2004,1984,male,Hungary
45,30,2004,1974,female,Hungary
21,20,2004,1984,female,Hungary
5,10,2004,1994,male,Hungary
2,10,2004,1994,female,Hungary
269,75,2005,1930,male,Hungary
912,44,2005,1961,male,Hungary
545,64,2005,1941,male,Hungary
215,30,2005,1975,male,Hungary
121,75,2005,1930,female,Hungary
203,64,2005,1941,female,Hungary
214,44,2005,1961,female,Hungary
80,20,2005,1985,male,Hungary
38,30,2005,1975,female,Hungary
17,20,2005,1985,female,Hungary
5,10,2005,1995,male,Hungary
0,10,2005,1995,female,Hungary
204,75,2006,1931,male,Hungary
825,44,2006,1962,male,Hungary
550,64,2006,1942,male,Hungary
118,75,2006,1931,female,Hungary
196,30,2006,1976,male,Hungary
227,44,2006,1962,female,Hungary
187,64,2006,1942,female,Hungary
84,20,2006,1986,male,Hungary
52,30,2006,1976,female,Hungary
15,20,2006,1986,female,Hungary
2,10,2006,1996,male,Hungary
1,10,2006,1996,female,Hungary
252,75,2007,1932,male,Hungary
567,64,2007,1943,male,Hungary
791,44,2007,1963,male,Hungary
132,75,2007,1932,female,Hungary
190,30,2007,1977,male,Hungary
199,64,2007,1943,female,Hungary
196,44,2007,1963,female,Hungary
77,20,2007,1987,male,Hungary
32,30,2007,1977,female,Hungary
12,20,2007,1987,female,Hungary
2,10,2007,1997,male,Hungary
0,10,2007,1997,female,Hungary
263,75,2008,1933,male,Hungary
590,64,2008,1944,male,Hungary
794,44,2008,1964,male,Hungary
128,75,2008,1933,female,Hungary
183,30,2008,1978,male,Hungary
187,64,2008,1944,female,Hungary
193,44,2008,1964,female,Hungary
76,20,2008,1988,male,Hungary
40,30,2008,1978,female,Hungary
18,20,2008,1988,female,Hungary
4,10,2008,1998,male,Hungary
0,10,2008,1998,female,Hungary
214,75,2009,1934,male,Hungary
612,64,2009,1945,male,Hungary
773,44,2009,1965,male,Hungary
188,30,2009,1979,male,Hungary
91,75,2009,1934,female,Hungary
111,20,2009,1989,male,Hungary
212,64,2009,1945,female,Hungary
191,44,2009,1965,female,Hungary
42,30,2009,1979,female,Hungary
19,20,2009,1989,female,Hungary
4,10,2009,1999,female,Hungary
3,10,2009,1999,male,Hungary
242,75,2010,1935,male,Hungary
671,64,2010,1946,male,Hungary
760,44,2010,1966,male,Hungary
190,30,2010,1980,male,Hungary
109,75,2010,1935,female,Hungary
210,64,2010,1946,female,Hungary
170,44,2010,1966,female,Hungary
77,20,2010,1990,male,Hungary
37,30,2010,1980,female,Hungary
20,20,2010,1990,female,Hungary
2,10,2010,2000,male,Hungary
1,10,2010,2000,female,Hungary
200,75,2011,1936,male,Hungary
632,64,2011,1947,male,Hungary
751,44,2011,1967,male,Hungary
122,75,2011,1936,female,Hungary
173,30,2011,1981,male,Hungary
229,64,2011,1947,female,Hungary
87,20,2011,1991,male,Hungary
182,44,2011,1967,female,Hungary
22,30,2011,1981,female,Hungary
16,20,2011,1991,female,Hungary
3,10,2011,2001,female,Hungary
3,10,2011,2001,male,Hungary
233,75,2012,1937,male,Hungary
655,64,2012,1948,male,Hungary
683,44,2012,1968,male,Hungary
124,75,2012,1937,female,Hungary
148,30,2012,1982,male,Hungary
219,64,2012,1948,female,Hungary
82,20,2012,1992,male,Hungary
160,44,2012,1968,female,Hungary
28,30,2012,1982,female,Hungary
15,20,2012,1992,female,Hungary
2,10,2012,2002,male,Hungary
0,10,2012,2002,female,Hungary
201,75,2013,1938,male,Hungary
606,64,2013,1949,male,Hungary
613,44,2013,1969,male,Hungary
106,75,2013,1938,female,Hungary
107,30,2013,1983,male,Hungary
200,64,2013,1949,female,Hungary
155,44,2013,1969,female,Hungary
60,20,2013,1993,male,Hungary
31,30,2013,1983,female,Hungary
12,20,2013,1993,female,Hungary
1,10,2013,2003,female,Hungary
0,10,2013,2003,male,Hungary
179,75,2014,1939,male,Hungary
600,64,2014,1950,male,Hungary
495,44,2014,1970,male,Hungary
130,30,2014,1984,male,Hungary
81,75,2014,1939,female,Hungary
183,64,2014,1950,female,Hungary
72,20,2014,1994,male,Hungary
152,44,2014,1970,female,Hungary
23,30,2014,1984,female,Hungary
8,20,2014,1994,female,Hungary
2,10,2014,2004,male,Hungary
0,10,2014,2004,female,Hungary
221,75,2015,1940,male,Hungary
496,64,2015,1951,male,Hungary
472,44,2015,1971,male,Hungary
123,75,2015,1940,female,Hungary
129,30,2015,1985,male,Hungary
181,64,2015,1951,female,Hungary
69,20,2015,1995,male,Hungary
132,44,2015,1971,female,Hungary
27,30,2015,1985,female,Hungary
15,20,2015,1995,female,Hungary
2,10,2015,2005,male,Hungary
1,10,2015,2005,female,Hungary
214,75,2016,1941,male,Hungary
495,64,2016,1952,male,Hungary
450,44,2016,1972,male,Hungary
120,75,2016,1941,female,Hungary
98,30,2016,1986,male,Hungary
161,64,2016,1952,female,Hungary
58,20,2016,1996,male,Hungary
121,44,2016,1972,female,Hungary
30,30,2016,1986,female,Hungary
14,20,2016,1996,female,Hungary
7,20,1985,1965,male,Iceland
5,64,1985,1921,male,Iceland
7,44,1985,1941,male,Iceland
5,30,1985,1955,male,Iceland
4,64,1985,1921,female,Iceland
1,75,1985,1910,male,Iceland
3,44,1985,1941,female,Iceland
0,20,1985,1965,female,Iceland
0,30,1985,1955,female,Iceland
0,10,1985,1975,female,Iceland
0,75,1985,1910,female,Iceland
0,10,1985,1975,male,Iceland
2,75,1986,1911,female,Iceland
8,44,1986,1942,male,Iceland
6,30,1986,1956,male,Iceland
5,64,1986,1922,female,Iceland
4,64,1986,1922,male,Iceland
5,20,1986,1966,male,Iceland
1,75,1986,1911,male,Iceland
3,44,1986,1942,female,Iceland
1,30,1986,1956,female,Iceland
1,20,1986,1966,female,Iceland
1,10,1986,1976,male,Iceland
0,10,1986,1976,female,Iceland
10,64,1987,1923,female,Iceland
2,75,1987,1912,male,Iceland
5,64,1987,1923,male,Iceland
6,44,1987,1943,male,Iceland
4,30,1987,1957,male,Iceland
4,20,1987,1967,male,Iceland
2,30,1987,1957,female,Iceland
2,44,1987,1943,female,Iceland
1,10,1987,1977,male,Iceland
0,20,1987,1967,female,Iceland
0,10,1987,1977,female,Iceland
0,75,1987,1912,female,Iceland
7,64,1988,1924,male,Iceland
11,44,1988,1944,male,Iceland
8,20,1988,1968,male,Iceland
4,30,1988,1958,male,Iceland
1,75,1988,1913,female,Iceland
2,44,1988,1944,female,Iceland
1,64,1988,1924,female,Iceland
1,30,1988,1958,female,Iceland
0,20,1988,1968,female,Iceland
0,10,1988,1978,female,Iceland
0,10,1988,1978,male,Iceland
0,75,1988,1913,male,Iceland
6,20,1989,1969,male,Iceland
4,64,1989,1925,female,Iceland
6,44,1989,1945,male,Iceland
1,75,1989,1914,female,Iceland
2,64,1989,1925,male,Iceland
2,30,1989,1959,male,Iceland
1,30,1989,1959,female,Iceland
0,20,1989,1969,female,Iceland
0,44,1989,1945,female,Iceland
0,10,1989,1979,female,Iceland
0,10,1989,1979,male,Iceland
0,75,1989,1914,male,Iceland
10,20,1990,1970,male,Iceland
8,64,1990,1926,male,Iceland
9,30,1990,1960,male,Iceland
8,44,1990,1946,male,Iceland
3,44,1990,1946,female,Iceland
1,20,1990,1970,female,Iceland
1,30,1990,1960,female,Iceland
0,10,1990,1980,female,Iceland
0,64,1990,1926,female,Iceland
0,75,1990,1915,female,Iceland
0,10,1990,1980,male,Iceland
0,75,1990,1915,male,Iceland
13,20,1991,1971,male,Iceland
2,75,1991,1916,male,Iceland
5,64,1991,1927,male,Iceland
6,44,1991,1947,male,Iceland
3,64,1991,1927,female,Iceland
3,30,1991,1961,male,Iceland
3,44,1991,1947,female,Iceland
1,20,1991,1971,female,Iceland
1,10,1991,1981,female,Iceland
0,30,1991,1961,female,Iceland
0,75,1991,1916,female,Iceland
0,10,1991,1981,male,Iceland
9,30,1992,1962,male,Iceland
4,64,1992,1928,male,Iceland
4,20,1992,1972,male,Iceland
6,44,1992,1948,male,Iceland
2,64,1992,1928,female,Iceland
2,44,1992,1948,female,Iceland
1,30,1992,1962,female,Iceland
0,20,1992,1972,female,Iceland
0,10,1992,1982,female,Iceland
0,75,1992,1917,female,Iceland
0,10,1992,1982,male,Iceland
0,75,1992,1917,male,Iceland
5,20,1993,1973,male,Iceland
4,64,1993,1929,male,Iceland
7,44,1993,1949,male,Iceland
3,30,1993,1963,male,Iceland
4,44,1993,1949,female,Iceland
2,64,1993,1929,female,Iceland
1,30,1993,1963,female,Iceland
0,20,1993,1973,female,Iceland
0,10,1993,1983,female,Iceland
0,75,1993,1918,female,Iceland
0,10,1993,1983,male,Iceland
0,75,1993,1918,male,Iceland
2,75,1994,1919,female,Iceland
5,20,1994,1974,male,Iceland
8,44,1994,1950,male,Iceland
4,64,1994,1930,male,Iceland
4,30,1994,1964,male,Iceland
1,64,1994,1930,female,Iceland
1,20,1994,1974,female,Iceland
0,30,1994,1964,female,Iceland
0,44,1994,1950,female,Iceland
0,10,1994,1984,female,Iceland
0,10,1994,1984,male,Iceland
0,75,1994,1919,male,Iceland
8,30,1995,1965,male,Iceland
5,64,1995,1931,male,Iceland
4,20,1995,1975,male,Iceland
5,44,1995,1951,male,Iceland
1,75,1995,1920,female,Iceland
2,30,1995,1965,female,Iceland
1,64,1995,1931,female,Iceland
1,44,1995,1951,female,Iceland
0,20,1995,1975,female,Iceland
0,10,1995,1985,female,Iceland
0,10,1995,1985,male,Iceland
0,75,1995,1920,male,Iceland
9,30,1996,1966,male,Iceland
2,75,1996,1921,male,Iceland
8,44,1996,1952,male,Iceland
4,64,1996,1932,male,Iceland
4,20,1996,1976,male,Iceland
1,75,1996,1921,female,Iceland
2,44,1996,1952,female,Iceland
1,64,1996,1932,female,Iceland
1,20,1996,1976,female,Iceland
1,10,1996,1986,male,Iceland
0,30,1996,1966,female,Iceland
0,10,1996,1986,female,Iceland
8,64,1997,1933,male,Iceland
2,75,1997,1922,male,Iceland
10,44,1997,1953,male,Iceland
3,30,1997,1967,male,Iceland
3,20,1997,1977,male,Iceland
2,20,1997,1977,female,Iceland
3,44,1997,1953,female,Iceland
1,64,1997,1933,female,Iceland
1,30,1997,1967,female,Iceland
0,10,1997,1987,female,Iceland
0,75,1997,1922,female,Iceland
0,10,1997,1987,male,Iceland
9,44,1998,1954,male,Iceland
5,20,1998,1978,male,Iceland
4,64,1998,1934,male,Iceland
4,30,1998,1968,male,Iceland
1,75,1998,1923,male,Iceland
1,75,1998,1923,female,Iceland
2,30,1998,1968,female,Iceland
3,44,1998,1954,female,Iceland
1,20,1998,1978,female,Iceland
0,10,1998,1988,female,Iceland
0,64,1998,1934,female,Iceland
0,10,1998,1988,male,Iceland
14,44,1999,1955,male,Iceland
4,30,1999,1969,male,Iceland
4,20,1999,1979,male,Iceland
1,75,1999,1924,male,Iceland
2,64,1999,1935,female,Iceland
2,30,1999,1969,female,Iceland
2,20,1999,1979,female,Iceland
1,64,1999,1935,male,Iceland
1,44,1999,1955,female,Iceland
0,10,1999,1989,female,Iceland
0,75,1999,1924,female,Iceland
0,10,1999,1989,male,Iceland
13,30,2000,1970,male,Iceland
13,20,2000,1980,male,Iceland
6,64,2000,1936,male,Iceland
10,44,2000,1956,male,Iceland
3,64,2000,1936,female,Iceland
4,44,2000,1956,female,Iceland
1,20,2000,1980,female,Iceland
0,30,2000,1970,female,Iceland
0,10,2000,1990,female,Iceland
0,75,2000,1925,female,Iceland
0,10,2000,1990,male,Iceland
0,75,2000,1925,male,Iceland
8,20,2001,1981,male,Iceland
2,75,2001,1926,male,Iceland
5,30,2001,1971,male,Iceland
9,44,2001,1957,male,Iceland
4,64,2001,1937,male,Iceland
5,44,2001,1957,female,Iceland
2,30,2001,1971,female,Iceland
1,64,2001,1937,female,Iceland
0,20,2001,1981,female,Iceland
0,10,2001,1991,female,Iceland
0,75,2001,1926,female,Iceland
0,10,2001,1991,male,Iceland
7,30,2002,1972,male,Iceland
6,64,2002,1938,male,Iceland
3,20,2002,1982,male,Iceland
1,75,2002,1927,female,Iceland
4,44,2002,1958,female,Iceland
4,44,2002,1958,male,Iceland
2,30,2002,1972,female,Iceland
2,64,2002,1938,female,Iceland
1,20,2002,1982,female,Iceland
0,10,2002,1992,female,Iceland
0,10,2002,1992,male,Iceland
0,75,2002,1927,male,Iceland
6,64,2003,1939,male,Iceland
5,20,2003,1983,male,Iceland
8,44,2003,1959,male,Iceland
4,64,2003,1939,female,Iceland
1,30,2003,1973,female,Iceland
1,30,2003,1973,male,Iceland
1,44,2003,1959,female,Iceland
0,20,2003,1983,female,Iceland
0,10,2003,1993,female,Iceland
0,75,2003,1928,female,Iceland
0,10,2003,1993,male,Iceland
0,75,2003,1928,male,Iceland
3,75,2004,1929,male,Iceland
6,20,2004,1984,male,Iceland
9,44,2004,1960,male,Iceland
4,30,2004,1974,female,Iceland
4,30,2004,1974,male,Iceland
4,64,2004,1940,male,Iceland
2,64,2004,1940,female,Iceland
2,44,2004,1960,female,Iceland
1,20,2004,1984,female,Iceland
0,10,2004,1994,female,Iceland
0,75,2004,1929,female,Iceland
0,10,2004,1994,male,Iceland
6,30,2005,1975,male,Iceland
10,44,2005,1961,male,Iceland
5,64,2005,1941,male,Iceland
6,44,2005,1961,female,Iceland
3,20,2005,1985,male,Iceland
3,64,2005,1941,female,Iceland
0,20,2005,1985,female,Iceland
0,30,2005,1975,female,Iceland
0,10,2005,1995,female,Iceland
0,75,2005,1930,female,Iceland
0,10,2005,1995,male,Iceland
0,75,2005,1930,male,Iceland
6,20,2006,1986,male,Iceland
10,44,2006,1962,male,Iceland
4,64,2006,1942,male,Iceland
6,44,2006,1962,female,Iceland
3,64,2006,1942,female,Iceland
2,30,2006,1976,male,Iceland
1,30,2006,1976,female,Iceland
0,20,2006,1986,female,Iceland
0,10,2006,1996,female,Iceland
0,75,2006,1931,female,Iceland
0,10,2006,1996,male,Iceland
0,75,2006,1931,male,Iceland
3,75,2007,1932,male,Iceland
7,20,2007,1987,male,Iceland
12,44,2007,1963,male,Iceland
6,30,2007,1977,male,Iceland
1,75,2007,1932,female,Iceland
2,30,2007,1977,female,Iceland
2,64,2007,1943,female,Iceland
2,64,2007,1943,male,Iceland
1,20,2007,1987,female,Iceland
1,44,2007,1963,female,Iceland
0,10,2007,1997,female,Iceland
0,10,2007,1997,male,Iceland
7,64,2008,1944,male,Iceland
10,44,2008,1964,male,Iceland
5,64,2008,1944,female,Iceland
5,30,2008,1978,male,Iceland
4,20,2008,1988,male,Iceland
1,75,2008,1933,male,Iceland
4,44,2008,1964,female,Iceland
2,30,2008,1978,female,Iceland
0,20,2008,1988,female,Iceland
0,10,2008,1998,female,Iceland
0,75,2008,1933,female,Iceland
0,10,2008,1998,male,Iceland
10,64,2009,1945,male,Iceland
6,30,2009,1979,male,Iceland
10,44,2009,1965,male,Iceland
6,44,2009,1965,female,Iceland
1,75,2009,1934,male,Iceland
2,20,2009,1989,male,Iceland
1,64,2009,1945,female,Iceland
0,20,2009,1989,female,Iceland
0,30,2009,1979,female,Iceland
0,10,2009,1999,female,Iceland
0,75,2009,1934,female,Iceland
0,10,2009,1999,male,Iceland
3,75,2010,1935,male,Iceland
8,30,2010,1980,male,Iceland
7,64,2010,1946,male,Iceland
11,44,2010,1966,male,Iceland
6,20,2010,1990,male,Iceland
5,44,2010,1966,female,Iceland
3,64,2010,1946,female,Iceland
1,10,2010,2000,male,Iceland
1,30,2010,1980,female,Iceland
1,20,2010,1990,female,Iceland
0,10,2010,2000,female,Iceland
0,75,2010,1935,female,Iceland
5,30,2011,1981,male,Iceland
6,64,2011,1947,male,Iceland
8,44,2011,1967,male,Iceland
2,20,2011,1991,male,Iceland
2,64,2011,1947,female,Iceland
1,10,2011,2001,male,Iceland
1,30,2011,1981,female,Iceland
1,20,2011,1991,female,Iceland
1,44,2011,1967,female,Iceland
0,10,2011,2001,female,Iceland
0,75,2011,1936,female,Iceland
0,75,2011,1936,male,Iceland
7,30,2012,1982,male,Iceland
2,75,2012,1937,male,Iceland
6,64,2012,1948,male,Iceland
8,44,2012,1968,male,Iceland
4,64,2012,1948,female,Iceland
3,20,2012,1992,male,Iceland
2,30,2012,1982,female,Iceland
2,20,2012,1992,female,Iceland
3,44,2012,1968,female,Iceland
0,10,2012,2002,female,Iceland
0,75,2012,1937,female,Iceland
0,10,2012,2002,male,Iceland
5,75,2013,1938,male,Iceland
7,30,2013,1983,male,Iceland
12,44,2013,1969,male,Iceland
3,75,2013,1938,female,Iceland
5,20,2013,1993,male,Iceland
6,64,2013,1949,male,Iceland
3,30,2013,1983,female,Iceland
5,44,2013,1969,female,Iceland
3,64,2013,1949,female,Iceland
0,20,2013,1993,female,Iceland
0,10,2013,2003,female,Iceland
0,10,2013,2003,male,Iceland
5,75,2014,1939,male,Iceland
9,30,2014,1984,male,Iceland
8,64,2014,1950,male,Iceland
4,20,2014,1994,male,Iceland
7,44,2014,1970,male,Iceland
4,44,2014,1970,female,Iceland
1,75,2014,1939,female,Iceland
2,30,2014,1984,female,Iceland
2,20,2014,1994,female,Iceland
2,64,2014,1950,female,Iceland
0,10,2014,2004,female,Iceland
0,10,2014,2004,male,Iceland
7,20,2015,1995,male,Iceland
11,44,2015,1971,male,Iceland
6,30,2015,1985,male,Iceland
6,64,2015,1951,female,Iceland
2,75,2015,1940,female,Iceland
5,64,2015,1951,male,Iceland
2,44,2015,1971,female,Iceland
1,30,2015,1985,female,Iceland
0,20,2015,1995,female,Iceland
0,10,2015,2005,female,Iceland
0,10,2015,2005,male,Iceland
0,75,2015,1940,male,Iceland
8,30,2016,1986,male,Iceland
10,64,2016,1952,male,Iceland
11,44,2016,1972,male,Iceland
6,20,2016,1996,male,Iceland
1,75,2016,1941,male,Iceland
2,30,2016,1986,female,Iceland
2,64,2016,1952,female,Iceland
0,20,2016,1996,female,Iceland
0,44,2016,1972,female,Iceland
0,75,2016,1941,female,Iceland
65,64,1985,1921,male,Ireland
47,30,1985,1955,male,Ireland
48,20,1985,1965,male,Ireland
51,44,1985,1941,male,Ireland
21,64,1985,1921,female,Ireland
4,75,1985,1910,male,Ireland
24,44,1985,1941,female,Ireland
11,30,1985,1955,female,Ireland
1,75,1985,1910,female,Ireland
3,20,1985,1965,female,Ireland
1,10,1985,1975,male,Ireland
0,10,1985,1975,female,Ireland
62,64,1986,1922,male,Ireland
47,30,1986,1956,male,Ireland
56,44,1986,1942,male,Ireland
44,20,1986,1966,male,Ireland
5,75,1986,1911,male,Ireland
25,44,1986,1942,female,Ireland
18,64,1986,1922,female,Ireland
13,30,1986,1956,female,Ireland
10,20,1986,1966,female,Ireland
1,75,1986,1911,female,Ireland
1,10,1986,1976,male,Ireland
0,10,1986,1976,female,Ireland
58,64,1987,1923,male,Ireland
39,30,1987,1957,male,Ireland
54,44,1987,1943,male,Ireland
29,20,1987,1967,male,Ireland
5,75,1987,1912,male,Ireland
6,75,1987,1912,female,Ireland
17,64,1987,1923,female,Ireland
21,44,1987,1943,female,Ireland
8,30,1987,1957,female,Ireland
7,20,1987,1967,female,Ireland
1,10,1987,1977,female,Ireland
0,10,1987,1977,male,Ireland
15,75,1988,1913,male,Ireland
50,30,1988,1958,male,Ireland
47,64,1988,1924,male,Ireland
47,20,1988,1968,male,Ireland
36,44,1988,1944,male,Ireland
32,44,1988,1944,female,Ireland
18,64,1988,1924,female,Ireland
13,30,1988,1958,female,Ireland
2,75,1988,1913,female,Ireland
6,20,1988,1968,female,Ireland
0,10,1988,1978,female,Ireland
0,10,1988,1978,male,Ireland
77,44,1989,1945,male,Ireland
11,75,1989,1914,male,Ireland
42,30,1989,1959,male,Ireland
42,64,1989,1925,male,Ireland
41,20,1989,1969,male,Ireland
24,64,1989,1925,female,Ireland
21,44,1989,1945,female,Ireland
5,75,1989,1914,female,Ireland
8,30,1989,1959,female,Ireland
7,20,1989,1969,female,Ireland
0,10,1989,1979,female,Ireland
0,10,1989,1979,male,Ireland
58,64,1990,1926,male,Ireland
51,30,1990,1960,male,Ireland
85,44,1990,1946,male,Ireland
9,75,1990,1915,male,Ireland
44,20,1990,1970,male,Ireland
20,30,1990,1960,female,Ireland
20,64,1990,1926,female,Ireland
29,44,1990,1946,female,Ireland
12,20,1990,1970,female,Ireland
2,75,1990,1915,female,Ireland
4,10,1990,1980,male,Ireland
0,10,1990,1980,female,Ireland
69,30,1991,1961,male,Ireland
91,44,1991,1947,male,Ireland
53,64,1991,1927,male,Ireland
61,20,1991,1971,male,Ireland
8,75,1991,1916,male,Ireland
19,64,1991,1927,female,Ireland
15,30,1991,1961,female,Ireland
23,44,1991,1947,female,Ireland
2,75,1991,1916,female,Ireland
4,20,1991,1971,female,Ireland
0,10,1991,1981,female,Ireland
0,10,1991,1981,male,Ireland
80,30,1992,1962,male,Ireland
60,64,1992,1928,male,Ireland
68,20,1992,1972,male,Ireland
82,44,1992,1948,male,Ireland
11,75,1992,1917,male,Ireland
21,64,1992,1928,female,Ireland
11,30,1992,1962,female,Ireland
4,75,1992,1917,female,Ireland
16,44,1992,1948,female,Ireland
6,20,1992,1972,female,Ireland
3,10,1992,1982,male,Ireland
0,10,1992,1982,female,Ireland
57,30,1993,1963,male,Ireland
56,64,1993,1929,male,Ireland
85,44,1993,1949,male,Ireland
45,20,1993,1973,male,Ireland
8,75,1993,1918,male,Ireland
28,44,1993,1949,female,Ireland
14,64,1993,1929,female,Ireland
13,30,1993,1963,female,Ireland
9,20,1993,1973,female,Ireland
3,75,1993,1918,female,Ireland
8,10,1993,1983,male,Ireland
0,10,1993,1983,female,Ireland
77,30,1994,1964,male,Ireland
99,44,1994,1950,male,Ireland
69,20,1994,1974,male,Ireland
13,75,1994,1919,male,Ireland
44,64,1994,1930,male,Ireland
27,64,1994,1930,female,Ireland
38,44,1994,1950,female,Ireland
13,20,1994,1974,female,Ireland
9,30,1994,1964,female,Ireland
3,75,1994,1919,female,Ireland
2,10,1994,1984,male,Ireland
0,10,1994,1984,female,Ireland
67,30,1995,1965,male,Ireland
111,44,1995,1951,male,Ireland
76,20,1995,1975,male,Ireland
14,75,1995,1920,male,Ireland
48,64,1995,1931,male,Ireland
20,30,1995,1965,female,Ireland
34,44,1995,1951,female,Ireland
13,64,1995,1931,female,Ireland
11,20,1995,1975,female,Ireland
3,75,1995,1920,female,Ireland
4,10,1995,1985,male,Ireland
2,10,1995,1985,female,Ireland
89,30,1996,1966,male,Ireland
82,20,1996,1976,male,Ireland
111,44,1996,1952,male,Ireland
15,75,1996,1921,male,Ireland
44,64,1996,1932,male,Ireland
15,30,1996,1966,female,Ireland
24,44,1996,1952,female,Ireland
14,20,1996,1976,female,Ireland
8,64,1996,1932,female,Ireland
2,75,1996,1921,female,Ireland
